,time,value,field,cell_id,robot_id,run_uuid,sensor_type
652,2022-11-23T20:48:05.541Z,346.6515,y,1,1,8910095844186657261,encoder
653,2022-11-23T20:48:07.208Z,342.656,y,1,1,8910095844186657261,encoder
654,2022-11-23T20:48:08.875Z,404.1561,y,1,1,8910095844186657261,encoder
655,2022-11-23T20:48:10.542Z,413.9059,y,1,1,8910095844186657261,encoder
656,2022-11-23T20:48:12.209Z,368.8485,y,1,1,8910095844186657261,encoder
657,2022-11-23T20:48:13.876Z,332.0004,y,1,1,8910095844186657261,encoder
658,2022-11-23T20:48:15.543Z,405.4941,y,1,1,8910095844186657261,encoder
659,2022-11-23T20:48:17.21Z,470.2955,y,1,1,8910095844186657261,encoder
660,2022-11-23T20:48:18.877Z,425.4607,y,1,1,8910095844186657261,encoder
661,2022-11-23T20:48:20.544Z,416.6469,y,1,1,8910095844186657261,encoder
662,2022-11-23T20:48:22.211Z,451.175,y,1,1,8910095844186657261,encoder
663,2022-11-23T20:48:23.878Z,461.5661,y,1,1,8910095844186657261,encoder
664,2022-11-23T20:48:25.545Z,386.2524,y,1,1,8910095844186657261,encoder
665,2022-11-23T20:48:27.212Z,331.839,y,1,1,8910095844186657261,encoder
666,2022-11-23T20:48:28.879Z,373.301,y,1,1,8910095844186657261,encoder
667,2022-11-23T20:48:30.546Z,417.055,y,1,1,8910095844186657261,encoder
668,2022-11-23T20:48:32.213Z,409.6652,y,1,1,8910095844186657261,encoder
669,2022-11-23T20:48:33.88Z,343.9048,y,1,1,8910095844186657261,encoder
670,2022-11-23T20:48:35.547Z,345.9966,y,1,1,8910095844186657261,encoder
671,2022-11-23T20:48:37.214Z,432.2847,y,1,1,8910095844186657261,encoder
672,2022-11-23T20:48:38.881Z,469.0183,y,1,1,8910095844186657261,encoder
673,2022-11-23T20:48:40.548Z,426.3341,y,1,1,8910095844186657261,encoder
674,2022-11-23T20:48:42.215Z,421.7542,y,1,1,8910095844186657261,encoder
675,2022-11-23T20:48:43.882Z,458.4055,y,1,1,8910095844186657261,encoder
676,2022-11-23T20:48:45.549Z,454.3456,y,1,1,8910095844186657261,encoder
677,2022-11-23T20:48:47.216Z,368.5525,y,1,1,8910095844186657261,encoder
678,2022-11-23T20:48:48.883Z,332.6607,y,1,1,8910095844186657261,encoder
679,2022-11-23T20:48:50.55Z,393.1935,y,1,1,8910095844186657261,encoder
680,2022-11-23T20:48:52.217Z,422.4524,y,1,1,8910095844186657261,encoder
681,2022-11-23T20:48:53.884Z,402.3001,y,1,1,8910095844186657261,encoder
682,2022-11-23T20:48:55.551Z,336.531,y,1,1,8910095844186657261,encoder
683,2022-11-23T20:48:57.218Z,357.5267,y,1,1,8910095844186657261,encoder
684,2022-11-23T20:48:58.885Z,446.1697,y,1,1,8910095844186657261,encoder
685,2022-11-23T20:49:00.552Z,464.3182,y,1,1,8910095844186657261,encoder
686,2022-11-23T20:49:02.219Z,424.1327,y,1,1,8910095844186657261,encoder
687,2022-11-23T20:49:03.886Z,428.9117,y,1,1,8910095844186657261,encoder
688,2022-11-23T20:49:05.553Z,467.7119,y,1,1,8910095844186657261,encoder
689,2022-11-23T20:49:07.22Z,435.7755,y,1,1,8910095844186657261,encoder
690,2022-11-23T20:49:08.887Z,350.3612,y,1,1,8910095844186657261,encoder
691,2022-11-23T20:49:10.554Z,340.8753,y,1,1,8910095844186657261,encoder
692,2022-11-23T20:49:12.221Z,410.4247,y,1,1,8910095844186657261,encoder
693,2022-11-23T20:49:13.888Z,428.1022,y,1,1,8910095844186657261,encoder
694,2022-11-23T20:49:15.555Z,395.6895,y,1,1,8910095844186657261,encoder
695,2022-11-23T20:49:17.222Z,333.6119,y,1,1,8910095844186657261,encoder
696,2022-11-23T20:49:18.889Z,367.1466,y,1,1,8910095844186657261,encoder
697,2022-11-23T20:49:20.556Z,453.102,y,1,1,8910095844186657261,encoder
698,2022-11-23T20:49:22.223Z,458.3461,y,1,1,8910095844186657261,encoder
699,2022-11-23T20:49:23.89Z,428.628,y,1,1,8910095844186657261,encoder
700,2022-11-23T20:49:25.557Z,440.2944,y,1,1,8910095844186657261,encoder
701,2022-11-23T20:49:27.224Z,468.9252,y,1,1,8910095844186657261,encoder
702,2022-11-23T20:49:28.891Z,411.5479,y,1,1,8910095844186657261,encoder
703,2022-11-23T20:49:30.558Z,335.6554,y,1,1,8910095844186657261,encoder
704,2022-11-23T20:49:32.225Z,357.3574,y,1,1,8910095844186657261,encoder
705,2022-11-23T20:49:33.892Z,425.5373,y,1,1,8910095844186657261,encoder
706,2022-11-23T20:49:35.559Z,432.2207,y,1,1,8910095844186657261,encoder
707,2022-11-23T20:49:37.226Z,381.135,y,1,1,8910095844186657261,encoder
708,2022-11-23T20:49:38.893Z,331.9495,y,1,1,8910095844186657261,encoder
709,2022-11-23T20:49:40.56Z,384.5576,y,1,1,8910095844186657261,encoder
710,2022-11-23T20:49:42.227Z,461.6207,y,1,1,8910095844186657261,encoder
711,2022-11-23T20:49:43.894Z,452.242,y,1,1,8910095844186657261,encoder
712,2022-11-23T20:49:45.561Z,433.5443,y,1,1,8910095844186657261,encoder
713,2022-11-23T20:49:47.228Z,451.3926,y,1,1,8910095844186657261,encoder
714,2022-11-23T20:49:48.895Z,463.4761,y,1,1,8910095844186657261,encoder
715,2022-11-23T20:49:50.562Z,386.2081,y,1,1,8910095844186657261,encoder
716,2022-11-23T20:49:52.229Z,332.0907,y,1,1,8910095844186657261,encoder
717,2022-11-23T20:49:53.896Z,381.9457,y,1,1,8910095844186657261,encoder
718,2022-11-23T20:49:55.563Z,434.7458,y,1,1,8910095844186657261,encoder
719,2022-11-23T20:49:57.23Z,432.9722,y,1,1,8910095844186657261,encoder
720,2022-11-23T20:49:58.897Z,365.5985,y,1,1,8910095844186657261,encoder
721,2022-11-23T20:50:00Z,333.3042,y,1,1,8910095844186657261,encoder
722,2022-11-23T20:40:00.444Z,-1.7984,z,1,1,8910095844186657261,encoder
723,2022-11-23T20:40:02.111Z,-1.8382,z,1,1,8910095844186657261,encoder
724,2022-11-23T20:40:03.778Z,-1.8128,z,1,1,8910095844186657261,encoder
725,2022-11-23T20:40:05.445Z,-1.7716,z,1,1,8910095844186657261,encoder
726,2022-11-23T20:40:07.112Z,-1.8123,z,1,1,8910095844186657261,encoder
727,2022-11-23T20:40:08.779Z,-1.816,z,1,1,8910095844186657261,encoder
728,2022-11-23T20:40:10.446Z,-1.8551,z,1,1,8910095844186657261,encoder
729,2022-11-23T20:40:12.113Z,-1.9973,z,1,1,8910095844186657261,encoder
730,2022-11-23T20:40:13.78Z,-1.9919,z,1,1,8910095844186657261,encoder
731,2022-11-23T20:40:15.447Z,-2.0107,z,1,1,8910095844186657261,encoder
732,2022-11-23T20:40:17.114Z,-2.0176,z,1,1,8910095844186657261,encoder
733,2022-11-23T20:40:18.781Z,-1.9651,z,1,1,8910095844186657261,encoder
734,2022-11-23T20:40:20.448Z,-1.986,z,1,1,8910095844186657261,encoder
735,2022-11-23T20:40:22.115Z,-2.1978,z,1,1,8910095844186657261,encoder
736,2022-11-23T20:40:23.782Z,-2.2256,z,1,1,8910095844186657261,encoder
737,2022-11-23T20:40:25.449Z,-2.2176,z,1,1,8910095844186657261,encoder
738,2022-11-23T20:40:27.116Z,-2.1818,z,1,1,8910095844186657261,encoder
739,2022-11-23T20:40:28.783Z,-2.2128,z,1,1,8910095844186657261,encoder
740,2022-11-23T20:40:30.45Z,-2.2255,z,1,1,8910095844186657261,encoder
741,2022-11-23T20:40:32.117Z,-2.2221,z,1,1,8910095844186657261,encoder
742,2022-11-23T20:40:33.784Z,-2.3897,z,1,1,8910095844186657261,encoder
743,2022-11-23T20:40:35.451Z,-2.3884,z,1,1,8910095844186657261,encoder
744,2022-11-23T20:40:37.118Z,-2.4121,z,1,1,8910095844186657261,encoder
745,2022-11-23T20:40:38.785Z,-2.3912,z,1,1,8910095844186657261,encoder
746,2022-11-23T20:40:40.452Z,-2.4233,z,1,1,8910095844186657261,encoder
747,2022-11-23T20:40:42.119Z,-2.3816,z,1,1,8910095844186657261,encoder
748,2022-11-23T20:40:43.786Z,-2.5714,z,1,1,8910095844186657261,encoder
749,2022-11-23T20:40:45.453Z,-2.6157,z,1,1,8910095844186657261,encoder
750,2022-11-23T20:40:47.12Z,-2.6039,z,1,1,8910095844186657261,encoder
751,2022-11-23T20:40:48.787Z,-2.5996,z,1,1,8910095844186657261,encoder
752,2022-11-23T20:40:50.454Z,-2.5748,z,1,1,8910095844186657261,encoder
753,2022-11-23T20:40:52.121Z,-2.6184,z,1,1,8910095844186657261,encoder
754,2022-11-23T20:40:53.788Z,-2.6186,z,1,1,8910095844186657261,encoder
755,2022-11-23T20:40:55.455Z,-2.7789,z,1,1,8910095844186657261,encoder
756,2022-11-23T20:40:57.122Z,-2.8025,z,1,1,8910095844186657261,encoder
757,2022-11-23T20:40:58.789Z,-2.8298,z,1,1,8910095844186657261,encoder
758,2022-11-23T20:41:00.456Z,-2.8027,z,1,1,8910095844186657261,encoder
759,2022-11-23T20:41:02.123Z,-2.8113,z,1,1,8910095844186657261,encoder
760,2022-11-23T20:41:03.79Z,-2.7986,z,1,1,8910095844186657261,encoder
761,2022-11-23T20:41:05.457Z,-2.8972,z,1,1,8910095844186657261,encoder
762,2022-11-23T20:41:07.124Z,-3.0182,z,1,1,8910095844186657261,encoder
763,2022-11-23T20:41:08.791Z,-2.9788,z,1,1,8910095844186657261,encoder
764,2022-11-23T20:41:10.458Z,-2.9758,z,1,1,8910095844186657261,encoder
765,2022-11-23T20:41:12.125Z,-2.9776,z,1,1,8910095844186657261,encoder
766,2022-11-23T20:41:13.792Z,-3.0155,z,1,1,8910095844186657261,encoder
767,2022-11-23T20:41:15.459Z,-3.0174,z,1,1,8910095844186657261,encoder
768,2022-11-23T20:41:17.126Z,-3.1602,z,1,1,8910095844186657261,encoder
769,2022-11-23T20:41:18.793Z,-3.1984,z,1,1,8910095844186657261,encoder
770,2022-11-23T20:41:20.46Z,-3.1704,z,1,1,8910095844186657261,encoder
771,2022-11-23T20:41:22.127Z,-3.1919,z,1,1,8910095844186657261,encoder
772,2022-11-23T20:41:23.794Z,-3.2315,z,1,1,8910095844186657261,encoder
773,2022-11-23T20:41:25.461Z,-3.1729,z,1,1,8910095844186657261,encoder
774,2022-11-23T20:41:27.128Z,-3.2157,z,1,1,8910095844186657261,encoder
775,2022-11-23T20:41:28.795Z,-3.4047,z,1,1,8910095844186657261,encoder
776,2022-11-23T20:41:30.462Z,-3.3649,z,1,1,8910095844186657261,encoder
777,2022-11-23T20:41:32.129Z,-3.3828,z,1,1,8910095844186657261,encoder
778,2022-11-23T20:41:33.796Z,-3.3785,z,1,1,8910095844186657261,encoder
779,2022-11-23T20:41:35.463Z,-3.3978,z,1,1,8910095844186657261,encoder
780,2022-11-23T20:41:37.13Z,-3.4288,z,1,1,8910095844186657261,encoder
781,2022-11-23T20:41:38.797Z,-3.5463,z,1,1,8910095844186657261,encoder
782,2022-11-23T20:41:40.464Z,-3.6019,z,1,1,8910095844186657261,encoder
783,2022-11-23T20:41:42.131Z,-3.5701,z,1,1,8910095844186657261,encoder
784,2022-11-23T20:41:43.798Z,-3.5989,z,1,1,8910095844186657261,encoder
785,2022-11-23T20:41:45.465Z,-3.5912,z,1,1,8910095844186657261,encoder
786,2022-11-23T20:41:47.132Z,-3.5862,z,1,1,8910095844186657261,encoder
787,2022-11-23T20:41:48.799Z,-3.6025,z,1,1,8910095844186657261,encoder
788,2022-11-23T20:41:50.466Z,-3.8146,z,1,1,8910095844186657261,encoder
789,2022-11-23T20:41:52.133Z,-3.7522,z,1,1,8910095844186657261,encoder
790,2022-11-23T20:41:53.8Z,-3.7797,z,1,1,8910095844186657261,encoder
791,2022-11-23T20:41:55.467Z,-3.7765,z,1,1,8910095844186657261,encoder
792,2022-11-23T20:41:57.134Z,-3.8009,z,1,1,8910095844186657261,encoder
793,2022-11-23T20:41:58.801Z,-3.8241,z,1,1,8910095844186657261,encoder
794,2022-11-23T20:42:00.468Z,-3.9395,z,1,1,8910095844186657261,encoder
795,2022-11-23T20:42:02.135Z,-3.9867,z,1,1,8910095844186657261,encoder
796,2022-11-23T20:42:03.802Z,-3.9779,z,1,1,8910095844186657261,encoder
797,2022-11-23T20:42:05.469Z,-4.0045,z,1,1,8910095844186657261,encoder
798,2022-11-23T20:42:07.136Z,-4.0004,z,1,1,8910095844186657261,encoder
799,2022-11-23T20:42:08.803Z,-3.9494,z,1,1,8910095844186657261,encoder
800,2022-11-23T20:42:10.47Z,-3.9694,z,1,1,8910095844186657261,encoder
801,2022-11-23T20:42:12.137Z,-4.2064,z,1,1,8910095844186657261,encoder
802,2022-11-23T20:42:13.804Z,-4.1687,z,1,1,8910095844186657261,encoder
803,2022-11-23T20:42:15.471Z,-4.1769,z,1,1,8910095844186657261,encoder
804,2022-11-23T20:42:17.138Z,-4.1804,z,1,1,8910095844186657261,encoder
805,2022-11-23T20:42:18.805Z,-4.1971,z,1,1,8910095844186657261,encoder
806,2022-11-23T20:42:20.472Z,-4.219,z,1,1,8910095844186657261,encoder
807,2022-11-23T20:42:22.139Z,-4.268,z,1,1,8910095844186657261,encoder
808,2022-11-23T20:42:23.806Z,-4.3871,z,1,1,8910095844186657261,encoder
809,2022-11-23T20:42:25.473Z,-4.4082,z,1,1,8910095844186657261,encoder
810,2022-11-23T20:42:27.14Z,-4.4113,z,1,1,8910095844186657261,encoder
811,2022-11-23T20:42:28.807Z,-4.4176,z,1,1,8910095844186657261,encoder
812,2022-11-23T20:42:30.474Z,-4.4279,z,1,1,8910095844186657261,encoder
813,2022-11-23T20:42:32.141Z,-4.3842,z,1,1,8910095844186657261,encoder
814,2022-11-23T20:42:33.808Z,-4.6014,z,1,1,8910095844186657261,encoder
815,2022-11-23T20:42:35.475Z,-4.6165,z,1,1,8910095844186657261,encoder
816,2022-11-23T20:42:37.142Z,-4.6041,z,1,1,8910095844186657261,encoder
817,2022-11-23T20:42:38.809Z,-4.562,z,1,1,8910095844186657261,encoder
818,2022-11-23T20:42:40.476Z,-4.6135,z,1,1,8910095844186657261,encoder
819,2022-11-23T20:42:42.143Z,-4.6215,z,1,1,8910095844186657261,encoder
820,2022-11-23T20:42:43.81Z,-4.6127,z,1,1,8910095844186657261,encoder
821,2022-11-23T20:42:45.477Z,-4.7745,z,1,1,8910095844186657261,encoder
822,2022-11-23T20:42:47.144Z,-4.7938,z,1,1,8910095844186657261,encoder
823,2022-11-23T20:42:48.811Z,-4.8283,z,1,1,8910095844186657261,encoder
824,2022-11-23T20:42:50.478Z,-4.7935,z,1,1,8910095844186657261,encoder
825,2022-11-23T20:42:52.145Z,-4.7847,z,1,1,8910095844186657261,encoder
826,2022-11-23T20:42:53.812Z,-4.7864,z,1,1,8910095844186657261,encoder
827,2022-11-23T20:42:55.479Z,-4.9736,z,1,1,8910095844186657261,encoder
828,2022-11-23T20:42:57.146Z,-5.0043,z,1,1,8910095844186657261,encoder
829,2022-11-23T20:42:58.813Z,-4.9819,z,1,1,8910095844186657261,encoder
830,2022-11-23T20:43:00.48Z,-4.9707,z,1,1,8910095844186657261,encoder
831,2022-11-23T20:43:02.147Z,-5.0054,z,1,1,8910095844186657261,encoder
832,2022-11-23T20:43:03.814Z,-5.0115,z,1,1,8910095844186657261,encoder
833,2022-11-23T20:43:05.481Z,-5.0023,z,1,1,8910095844186657261,encoder
834,2022-11-23T20:43:07.148Z,-5.1451,z,1,1,8910095844186657261,encoder
835,2022-11-23T20:43:08.815Z,-5.1869,z,1,1,8910095844186657261,encoder
836,2022-11-23T20:43:10.482Z,-5.1519,z,1,1,8910095844186657261,encoder
837,2022-11-23T20:43:12.149Z,-5.1846,z,1,1,8910095844186657261,encoder
838,2022-11-23T20:43:13.816Z,-5.2012,z,1,1,8910095844186657261,encoder
839,2022-11-23T20:43:15.483Z,-5.1798,z,1,1,8910095844186657261,encoder
840,2022-11-23T20:43:17.15Z,-5.3084,z,1,1,8910095844186657261,encoder
841,2022-11-23T20:43:18.817Z,-5.4023,z,1,1,8910095844186657261,encoder
842,2022-11-23T20:43:20.484Z,-5.3986,z,1,1,8910095844186657261,encoder
843,2022-11-23T20:43:22.151Z,-5.3736,z,1,1,8910095844186657261,encoder
844,2022-11-23T20:43:23.818Z,-5.4146,z,1,1,8910095844186657261,encoder
845,2022-11-23T20:43:25.485Z,-5.3931,z,1,1,8910095844186657261,encoder
846,2022-11-23T20:43:27.152Z,-5.3993,z,1,1,8910095844186657261,encoder
847,2022-11-23T20:43:28.819Z,-5.5427,z,1,1,8910095844186657261,encoder
848,2022-11-23T20:43:30.486Z,-5.594,z,1,1,8910095844186657261,encoder
849,2022-11-23T20:43:32.153Z,-5.5787,z,1,1,8910095844186657261,encoder
850,2022-11-23T20:43:33.82Z,-5.5809,z,1,1,8910095844186657261,encoder
851,2022-11-23T20:43:35.487Z,-5.6135,z,1,1,8910095844186657261,encoder
852,2022-11-23T20:43:37.154Z,-5.5625,z,1,1,8910095844186657261,encoder
853,2022-11-23T20:43:38.821Z,-5.6387,z,1,1,8910095844186657261,encoder
854,2022-11-23T20:43:40.488Z,-5.8025,z,1,1,8910095844186657261,encoder
855,2022-11-23T20:43:42.155Z,-5.7911,z,1,1,8910095844186657261,encoder
856,2022-11-23T20:43:43.822Z,-5.7589,z,1,1,8910095844186657261,encoder
857,2022-11-23T20:43:45.489Z,-5.8024,z,1,1,8910095844186657261,encoder
858,2022-11-23T20:43:47.156Z,-5.7924,z,1,1,8910095844186657261,encoder
859,2022-11-23T20:43:48.823Z,-5.814,z,1,1,8910095844186657261,encoder
860,2022-11-23T20:43:50.49Z,-5.9319,z,1,1,8910095844186657261,encoder
861,2022-11-23T20:43:52.157Z,-5.9923,z,1,1,8910095844186657261,encoder
862,2022-11-23T20:43:53.824Z,-5.978,z,1,1,8910095844186657261,encoder
863,2022-11-23T20:43:55.491Z,-5.9907,z,1,1,8910095844186657261,encoder
864,2022-11-23T20:43:57.158Z,-6.0034,z,1,1,8910095844186657261,encoder
865,2022-11-23T20:43:58.825Z,-5.9476,z,1,1,8910095844186657261,encoder
866,2022-11-23T20:44:00.492Z,-6.0127,z,1,1,8910095844186657261,encoder
867,2022-11-23T20:44:02.159Z,-6.2062,z,1,1,8910095844186657261,encoder
868,2022-11-23T20:44:03.826Z,-6.1986,z,1,1,8910095844186657261,encoder
869,2022-11-23T20:44:05.493Z,-6.1642,z,1,1,8910095844186657261,encoder
870,2022-11-23T20:44:07.16Z,-6.1864,z,1,1,8910095844186657261,encoder
871,2022-11-23T20:44:08.827Z,-6.2241,z,1,1,8910095844186657261,encoder
872,2022-11-23T20:44:10.494Z,-6.2025,z,1,1,8910095844186657261,encoder
873,2022-11-23T20:44:12.161Z,-6.3391,z,1,1,8910095844186657261,encoder
874,2022-11-23T20:44:13.828Z,-6.4019,z,1,1,8910095844186657261,encoder
875,2022-11-23T20:44:15.495Z,-6.3806,z,1,1,8910095844186657261,encoder
876,2022-11-23T20:44:17.162Z,-6.4039,z,1,1,8910095844186657261,encoder
877,2022-11-23T20:44:18.829Z,-6.378,z,1,1,8910095844186657261,encoder
878,2022-11-23T20:44:20.496Z,-6.4253,z,1,1,8910095844186657261,encoder
879,2022-11-23T20:44:22.163Z,-6.3878,z,1,1,8910095844186657261,encoder
880,2022-11-23T20:44:23.83Z,-6.6009,z,1,1,8910095844186657261,encoder
881,2022-11-23T20:44:25.497Z,-6.5799,z,1,1,8910095844186657261,encoder
882,2022-11-23T20:44:27.164Z,-6.5696,z,1,1,8910095844186657261,encoder
883,2022-11-23T20:44:28.831Z,-6.6065,z,1,1,8910095844186657261,encoder
884,2022-11-23T20:44:30.498Z,-6.6104,z,1,1,8910095844186657261,encoder
885,2022-11-23T20:44:32.165Z,-6.6028,z,1,1,8910095844186657261,encoder
886,2022-11-23T20:44:33.832Z,-6.7181,z,1,1,8910095844186657261,encoder
887,2022-11-23T20:44:35.499Z,-6.7962,z,1,1,8910095844186657261,encoder
888,2022-11-23T20:44:37.166Z,-6.797,z,1,1,8910095844186657261,encoder
889,2022-11-23T20:44:38.833Z,-6.7978,z,1,1,8910095844186657261,encoder
890,2022-11-23T20:44:40.5Z,-6.7857,z,1,1,8910095844186657261,encoder
891,2022-11-23T20:44:42.167Z,-6.802,z,1,1,8910095844186657261,encoder
892,2022-11-23T20:44:43.834Z,-6.7893,z,1,1,8910095844186657261,encoder
893,2022-11-23T20:44:45.501Z,-7.0064,z,1,1,8910095844186657261,encoder
894,2022-11-23T20:44:47.168Z,-6.9786,z,1,1,8910095844186657261,encoder
895,2022-11-23T20:44:48.835Z,-6.9915,z,1,1,8910095844186657261,encoder
896,2022-11-23T20:44:50.502Z,-6.9932,z,1,1,8910095844186657261,encoder
897,2022-11-23T20:44:52.169Z,-7.0112,z,1,1,8910095844186657261,encoder
898,2022-11-23T20:44:53.836Z,-7.0067,z,1,1,8910095844186657261,encoder
899,2022-11-23T20:44:55.503Z,-7.1176,z,1,1,8910095844186657261,encoder
900,2022-11-23T20:44:57.17Z,-7.1781,z,1,1,8910095844186657261,encoder
901,2022-11-23T20:44:58.837Z,-7.1843,z,1,1,8910095844186657261,encoder
902,2022-11-23T20:45:00.504Z,-7.2356,z,1,1,8910095844186657261,encoder
903,2022-11-23T20:45:02.171Z,-7.204,z,1,1,8910095844186657261,encoder
904,2022-11-23T20:45:03.838Z,-7.1942,z,1,1,8910095844186657261,encoder
905,2022-11-23T20:45:05.505Z,-7.1635,z,1,1,8910095844186657261,encoder
906,2022-11-23T20:45:07.172Z,-7.4289,z,1,1,8910095844186657261,encoder
907,2022-11-23T20:45:08.839Z,-7.397,z,1,1,8910095844186657261,encoder
908,2022-11-23T20:45:10.506Z,-7.3631,z,1,1,8910095844186657261,encoder
909,2022-11-23T20:45:12.173Z,-7.3718,z,1,1,8910095844186657261,encoder
910,2022-11-23T20:45:13.84Z,-7.4021,z,1,1,8910095844186657261,encoder
911,2022-11-23T20:45:15.507Z,-7.4175,z,1,1,8910095844186657261,encoder
912,2022-11-23T20:45:17.174Z,-7.4558,z,1,1,8910095844186657261,encoder
913,2022-11-23T20:45:18.841Z,-7.5734,z,1,1,8910095844186657261,encoder
914,2022-11-23T20:45:20.508Z,-7.5694,z,1,1,8910095844186657261,encoder
915,2022-11-23T20:45:22.175Z,-7.5627,z,1,1,8910095844186657261,encoder
916,2022-11-23T20:45:23.842Z,-7.5997,z,1,1,8910095844186657261,encoder
917,2022-11-23T20:45:25.509Z,-7.5793,z,1,1,8910095844186657261,encoder
918,2022-11-23T20:45:27.176Z,-7.567,z,1,1,8910095844186657261,encoder
919,2022-11-23T20:45:28.843Z,-7.8166,z,1,1,8910095844186657261,encoder
920,2022-11-23T20:45:30.51Z,-7.7726,z,1,1,8910095844186657261,encoder
921,2022-11-23T20:45:32.177Z,-7.7709,z,1,1,8910095844186657261,encoder
922,2022-11-23T20:45:33.844Z,-7.7845,z,1,1,8910095844186657261,encoder
923,2022-11-23T20:45:35.511Z,-7.8137,z,1,1,8910095844186657261,encoder
924,2022-11-23T20:45:37.178Z,-7.7934,z,1,1,8910095844186657261,encoder
925,2022-11-23T20:45:38.845Z,-7.8326,z,1,1,8910095844186657261,encoder
926,2022-11-23T20:45:40.512Z,-7.9573,z,1,1,8910095844186657261,encoder
927,2022-11-23T20:45:42.179Z,-7.9714,z,1,1,8910095844186657261,encoder
928,2022-11-23T20:45:43.846Z,-7.9575,z,1,1,8910095844186657261,encoder
929,2022-11-23T20:45:45.513Z,-8.0017,z,1,1,8910095844186657261,encoder
930,2022-11-23T20:45:47.18Z,-8.0031,z,1,1,8910095844186657261,encoder
931,2022-11-23T20:45:48.847Z,-7.9444,z,1,1,8910095844186657261,encoder
932,2022-11-23T20:45:50.514Z,-8.213,z,1,1,8910095844186657261,encoder
933,2022-11-23T20:45:52.181Z,-8.1836,z,1,1,8910095844186657261,encoder
934,2022-11-23T20:45:53.848Z,-8.1618,z,1,1,8910095844186657261,encoder
935,2022-11-23T20:45:55.515Z,-8.1834,z,1,1,8910095844186657261,encoder
936,2022-11-23T20:45:57.182Z,-8.2063,z,1,1,8910095844186657261,encoder
937,2022-11-23T20:45:58.849Z,-8.2073,z,1,1,8910095844186657261,encoder
938,2022-11-23T20:46:00.516Z,-8.2313,z,1,1,8910095844186657261,encoder
939,2022-11-23T20:46:02.183Z,-8.3745,z,1,1,8910095844186657261,encoder
940,2022-11-23T20:46:03.85Z,-8.3676,z,1,1,8910095844186657261,encoder
941,2022-11-23T20:46:05.517Z,-8.366,z,1,1,8910095844186657261,encoder
942,2022-11-23T20:46:07.184Z,-8.3971,z,1,1,8910095844186657261,encoder
943,2022-11-23T20:46:08.851Z,-8.4012,z,1,1,8910095844186657261,encoder
944,2022-11-23T20:46:10.518Z,-8.3282,z,1,1,8910095844186657261,encoder
945,2022-11-23T20:46:12.185Z,-8.6098,z,1,1,8910095844186657261,encoder
946,2022-11-23T20:46:13.852Z,-8.5894,z,1,1,8910095844186657261,encoder
947,2022-11-23T20:46:15.519Z,-8.5753,z,1,1,8910095844186657261,encoder
948,2022-11-23T20:46:17.186Z,-8.5609,z,1,1,8910095844186657261,encoder
949,2022-11-23T20:46:18.853Z,-8.6104,z,1,1,8910095844186657261,encoder
950,2022-11-23T20:46:20.52Z,-8.6045,z,1,1,8910095844186657261,encoder
951,2022-11-23T20:46:22.187Z,-8.6306,z,1,1,8910095844186657261,encoder
952,2022-11-23T20:46:23.854Z,-8.7743,z,1,1,8910095844186657261,encoder
953,2022-11-23T20:46:25.521Z,-8.7991,z,1,1,8910095844186657261,encoder
954,2022-11-23T20:46:27.188Z,-8.7501,z,1,1,8910095844186657261,encoder
955,2022-11-23T20:46:28.855Z,-8.788,z,1,1,8910095844186657261,encoder
956,2022-11-23T20:46:30.522Z,-8.7828,z,1,1,8910095844186657261,encoder
957,2022-11-23T20:46:32.189Z,-8.7458,z,1,1,8910095844186657261,encoder
958,2022-11-23T20:46:33.856Z,-9.0174,z,1,1,8910095844186657261,encoder
959,2022-11-23T20:46:35.523Z,-8.99,z,1,1,8910095844186657261,encoder
960,2022-11-23T20:46:37.19Z,-8.9569,z,1,1,8910095844186657261,encoder
961,2022-11-23T20:46:38.857Z,-9.0105,z,1,1,8910095844186657261,encoder
962,2022-11-23T20:46:40.524Z,-9.0036,z,1,1,8910095844186657261,encoder
963,2022-11-23T20:46:42.191Z,-9.004,z,1,1,8910095844186657261,encoder
964,2022-11-23T20:46:43.858Z,-9.0337,z,1,1,8910095844186657261,encoder
965,2022-11-23T20:46:45.525Z,-9.16,z,1,1,8910095844186657261,encoder
966,2022-11-23T20:46:47.192Z,-9.1761,z,1,1,8910095844186657261,encoder
967,2022-11-23T20:46:48.859Z,-9.1515,z,1,1,8910095844186657261,encoder
968,2022-11-23T20:46:50.526Z,-9.1807,z,1,1,8910095844186657261,encoder
969,2022-11-23T20:46:52.193Z,-9.1821,z,1,1,8910095844186657261,encoder
970,2022-11-23T20:46:53.86Z,-9.1382,z,1,1,8910095844186657261,encoder
971,2022-11-23T20:46:55.527Z,-9.4015,z,1,1,8910095844186657261,encoder
972,2022-11-23T20:46:57.194Z,-9.3654,z,1,1,8910095844186657261,encoder
973,2022-11-23T20:46:58.861Z,-9.351,z,1,1,8910095844186657261,encoder
974,2022-11-23T20:47:00.528Z,-9.3953,z,1,1,8910095844186657261,encoder
975,2022-11-23T20:47:02.195Z,-9.4021,z,1,1,8910095844186657261,encoder
976,2022-11-23T20:47:03.862Z,-9.3833,z,1,1,8910095844186657261,encoder
977,2022-11-23T20:47:05.529Z,-9.46,z,1,1,8910095844186657261,encoder
978,2022-11-23T20:47:07.196Z,-9.5704,z,1,1,8910095844186657261,encoder
